time,GLas_mean,GLux_mean,G_total_mean
2859,8.182,7.93,16.112
2860,8.176,7.924,16.1
2861,8.168,7.872,16.04
2862,8.14,7.876,16.016
2863,8.134,7.9,16.034
2864,8.124,7.888,16.012
2865,8.118,7.86,15.978
2866,8.124,7.868,15.992
2867,8.156,7.89,16.046
2868,8.152,7.94,16.092
2869,8.178,7.942,16.12
2870,8.178,7.956,16.134
2871,8.144,7.982,16.126
2872,8.156,7.994,16.15
2873,8.172,7.996,16.168
2874,8.186,7.988,16.174
2875,8.166,8.0,16.166
2876,8.152,7.99,16.142
2877,8.148,8.018,16.166
2878,8.126,7.998,16.124
2879,8.158,8.012,16.17
2880,8.166,8.024,16.19
2881,8.138,8.02,16.158
2882,8.136,8.038,16.174
2883,8.116,8.05,16.166
2884,8.082,8.062,16.144
2885,8.076,8.064,16.14
2886,8.06,8.052,16.112
2887,8.076,8.052,16.128
2888,8.082,8.046,16.128
2889,8.06,8.052,16.112
2890,8.054,8.068,16.122
2891,8.044,8.09,16.134
2892,8.042,8.088,16.13
2893,8.038,8.11,16.148
2894,8.08,8.09,16.17
2895,8.096,8.09,16.186
2896,8.108,8.098,16.206
2897,8.106,8.12,16.226
2898,8.114,8.102,16.216
2899,8.124,8.126,16.25
2900,8.106,8.108,16.214
2901,8.112,8.102,16.214
2902,8.094,8.1,16.194
2903,8.084,8.1,16.184
2904,8.088,8.094,16.182
2905,8.09,8.104,16.194
2906,8.104,8.124,16.228
2907,8.096,8.098,16.194
2908,8.078,8.102,16.18
2909,8.078,8.086,16.164
2910,8.066,8.074,16.14
2911,8.09,8.088,16.178
2912,8.092,8.094,16.186
2913,8.118,8.102,16.22
2914,8.116,8.082,16.198
2915,8.116,8.102,16.218
2916,8.106,8.11,16.216
2917,8.108,8.13,16.238
2918,8.122,8.144,16.266
2919,8.112,8.138,16.25
2920,8.132,8.142,16.274
2921,8.13,8.15,16.28
2922,8.116,8.144,16.26
2923,8.094,8.134,16.228
2924,8.112,8.132,16.244
2925,8.12,8.136,16.256
2926,8.138,8.142,16.28
2927,8.148,8.182,16.33
2928,8.15,8.16,16.31
2929,8.116,8.174,16.29
2930,8.118,8.156,16.274
2931,8.108,8.156,16.264
2932,8.146,8.158,16.304
2933,8.174,8.17,16.344
2934,8.162,8.17,16.332
2935,8.134,8.186,16.32
2936,8.14,8.192,16.332
2937,8.118,8.166,16.284
2938,8.142,8.172,16.314
2939,8.12,8.204,16.324
2940,8.124,8.166,16.29
2941,8.12,8.132,16.252
2942,8.138,8.142,16.28
2943,8.13,8.134,16.264
2944,8.118,8.132,16.25
2945,8.124,8.156,16.28
2946,8.142,8.15,16.292
2947,8.156,8.17,16.326
2948,8.17,8.15,16.32
2949,8.168,8.162,16.33
2950,8.152,8.138,16.29
2951,8.17,8.14,16.31
2952,8.184,8.154,16.338
2953,8.144,8.134,16.278
2954,8.158,8.136,16.294
2955,8.18,8.116,16.296
2956,8.188,8.08,16.268
2957,8.216,8.104,16.32
2958,8.184,8.13,16.314
2959,8.174,8.116,16.29
2960,8.146,8.128,16.274
2961,8.11,8.134,16.244
2962,8.126,8.1,16.226
2963,8.162,8.098,16.26
2964,8.182,8.114,16.296
2965,8.168,8.152,16.32
2966,8.178,8.12,16.298
2967,8.172,8.092,16.264
2968,8.166,8.082,16.248
2969,8.196,8.03,16.226
2970,8.244,8.02,16.264
2971,8.264,8.054,16.318
2972,8.246,8.08,16.326
2973,8.24,8.076,16.316
2974,8.258,8.056,16.314
2975,8.25,8.072,16.322
2976,8.24,8.066,16.306
2977,8.234,8.092,16.326
2978,8.242,8.08,16.322
2979,8.238,8.114,16.352
2980,8.234,8.116,16.35
2981,8.208,8.132,16.34
2982,8.218,8.094,16.312
2983,8.196,8.088,16.284
2984,8.18,8.086,16.266
2985,8.156,8.096,16.252
2986,8.194,8.072,16.266
2987,8.216,8.046,16.262
2988,8.222,8.044,16.266
2989,8.208,8.038,16.246
2990,8.206,8.042,16.248
2991,8.254,8.074,16.328
2992,8.282,8.058,16.34
2993,8.256,8.056,16.312
2994,8.25,8.076,16.326
2995,8.266,8.078,16.344
2996,8.262,8.064,16.326
2997,8.286,8.064,16.35
2998,8.27,8.068,16.338
2999,8.286,8.06,16.346
3000,8.296,8.068,16.364
3001,8.274,8.08,16.354
3002,8.288,8.104,16.392
3003,8.306,8.09,16.396
3004,8.314,8.102,16.416
3005,8.338,8.086,16.424
3006,8.326,8.086,16.412
3007,8.304,8.094,16.398
3008,8.304,8.092,16.396
3009,8.286,8.064,16.35
3010,8.278,8.074,16.352
3011,8.304,8.056,16.36
3012,8.304,8.064,16.368
3013,8.284,8.074,16.358
3014,8.296,8.052,16.348
3015,8.276,8.076,16.352
3016,8.244,8.05,16.294
3017,8.238,8.05,16.288
3018,8.206,8.048,16.254
3019,8.216,8.06,16.276
3020,8.206,8.064,16.27
3021,8.206,8.078,16.284
3022,8.224,8.078,16.302
3023,8.19,8.086,16.276
3024,8.194,8.1,16.294
3025,8.222,8.096,16.318
3026,8.218,8.114,16.332
3027,8.2,8.142,16.342
3028,8.222,8.126,16.348
3029,8.252,8.122,16.374
3030,8.232,8.116,16.348
3031,8.24,8.11,16.35
3032,8.288,8.124,16.412
3033,8.278,8.104,16.382
3034,8.296,8.1,16.396
3035,8.312,8.082,16.394
3036,8.302,8.082,16.384
3037,8.328,8.08,16.408
3038,8.312,8.084,16.396
3039,8.34,8.12,16.46
3040,8.352,8.112,16.464
3041,8.35,8.106,16.456
3042,8.35,8.108,16.458
3043,8.306,8.132,16.438
3044,8.29,8.11,16.4
3045,8.272,8.084,16.356
3046,8.27,8.104,16.374
3047,8.28,8.088,16.368
3048,8.26,8.13,16.39
3049,8.246,8.13,16.376
3050,8.252,8.148,16.4
3051,8.258,8.14,16.398
3052,8.266,8.17,16.436
3053,8.28,8.182,16.462
3054,8.28,8.192,16.472
3055,8.272,8.184,16.456
3056,8.25,8.184,16.434
3057,8.262,8.164,16.426
3058,8.228,8.182,16.41
3059,8.222,8.17,16.392
3060,8.218,8.176,16.394
3061,8.21,8.188,16.398
3062,8.2,8.188,16.388
3063,8.184,8.158,16.342
3064,8.172,8.146,16.318
3065,8.16,8.138,16.298
3066,8.126,8.142,16.268
3067,8.112,8.17,16.282
3068,8.124,8.142,16.266
3069,8.106,8.12,16.226
3070,8.062,8.11,16.172
3071,8.074,8.112,16.186
3072,8.044,8.146,16.19
3073,8.064,8.146,16.21
3074,8.068,8.158,16.226
3075,8.072,8.172,16.244
3076,8.062,8.174,16.236
3077,8.068,8.2,16.268
3078,8.056,8.182,16.238
3079,8.066,8.184,16.25
3080,8.094,8.186,16.28
3081,8.126,8.192,16.318
3082,8.17,8.19,16.36
3083,8.194,8.204,16.398
3084,8.186,8.214,16.4
3085,8.182,8.23,16.412
3086,8.18,8.246,16.426
3087,8.184,8.24,16.424
3088,8.176,8.274,16.45
3089,8.186,8.294,16.48
3090,8.186,8.284,16.47
3091,8.204,8.256,16.46
3092,8.192,8.274,16.466
3093,8.214,8.278,16.492
3094,8.218,8.28,16.498
3095,8.21,8.264,16.474
3096,8.182,8.262,16.444
3097,8.19,8.28,16.47
3098,8.188,8.322,16.51
3099,8.172,8.342,16.514
3100,8.166,8.338,16.504
3101,8.15,8.366,16.516
3102,8.162,8.376,16.538
3103,8.17,8.382,16.552
3104,8.166,8.358,16.524
3105,8.18,8.362,16.542
3106,8.142,8.354,16.496
3107,8.1,8.35,16.45
3108,8.11,8.37,16.48
3109,8.102,8.374,16.476
3110,8.076,8.384,16.46
3111,8.072,8.356,16.428
3112,8.052,8.364,16.416
3113,8.062,8.372,16.434
3114,8.082,8.4,16.482
3115,8.074,8.422,16.496
3116,8.05,8.45,16.5
3117,8.074,8.476,16.55
3118,8.07,8.464,16.534
3119,8.076,8.454,16.53
3120,8.08,8.432,16.512
3121,8.084,8.418,16.502
3122,8.078,8.412,16.49
3123,8.074,8.406,16.48
3124,8.116,8.408,16.524
3125,8.086,8.372,16.458
3126,8.104,8.368,16.472
3127,8.088,8.36,16.448
3128,8.09,8.328,16.418
3129,8.078,8.332,16.41
3130,8.066,8.32,16.386
3131,8.05,8.324,16.374
3132,8.056,8.286,16.342
3133,8.028,8.28,16.308
3134,8.022,8.294,16.316
3135,8.016,8.268,16.284
3136,8.028,8.262,16.29
3137,8.01,8.238,16.248
3138,8.044,8.248,16.292
3139,8.052,8.298,16.35
3140,8.084,8.284,16.368
3141,8.092,8.244,16.336
3142,8.076,8.236,16.312
3143,8.098,8.236,16.334
3144,8.084,8.224,16.308
3145,8.064,8.222,16.286
3146,8.068,8.244,16.312
3147,8.064,8.254,16.318
3148,8.074,8.238,16.312
3149,8.064,8.232,16.296
3150,8.06,8.254,16.314
3151,8.05,8.22,16.27
3152,8.066,8.236,16.302
3153,8.066,8.234,16.3
3154,8.052,8.228,16.28
3155,8.07,8.226,16.296
3156,8.062,8.214,16.276
3157,8.072,8.2,16.272
3158,8.084,8.25,16.334
3159,8.058,8.256,16.314
3160,8.068,8.274,16.342
3161,8.088,8.24,16.328
3162,8.054,8.27,16.324
3163,8.044,8.238,16.282
3164,8.036,8.236,16.272
3165,8.046,8.232,16.278
3166,8.022,8.248,16.27
3167,8.014,8.26,16.274
3168,8.01,8.268,16.278
3169,7.992,8.254,16.246
3170,7.976,8.236,16.212
3171,7.988,8.24,16.228
3172,7.956,8.242,16.198
3173,7.982,8.256,16.238
3174,8.002,8.266,16.268
3175,7.994,8.274,16.268
3176,7.99,8.272,16.262
3177,8.014,8.28,16.294
3178,7.992,8.312,16.304
3179,7.976,8.288,16.264
3180,7.986,8.328,16.314
3181,8.006,8.342,16.348
3182,8.002,8.354,16.356
3183,8.034,8.33,16.364
3184,8.066,8.368,16.434
3185,8.056,8.332,16.388
3186,8.06,8.32,16.38
3187,8.048,8.292,16.34
3188,8.048,8.308,16.356
3189,8.064,8.302,16.366
3190,8.074,8.306,16.38
3191,8.088,8.298,16.386
3192,8.058,8.302,16.36
3193,8.036,8.27,16.306
3194,8.008,8.23,16.238
3195,8.01,8.226,16.236
3196,8.006,8.208,16.214
3197,8.014,8.232,16.246
3198,8.028,8.216,16.244
3199,8.03,8.206,16.236
3200,8.02,8.208,16.228
3201,8.014,8.154,16.168
3202,8.02,8.158,16.178
3203,7.972,8.16,16.132
3204,7.96,8.16,16.12
3205,7.968,8.126,16.094
3206,7.958,8.108,16.066
3207,7.97,8.066,16.036
3208,7.976,8.048,16.024
3209,7.978,8.03,16.008
3210,7.976,8.034,16.01
3211,7.986,8.05,16.036
3212,8.018,8.072,16.09
3213,8.022,8.072,16.094
3214,8.024,8.08,16.104
3215,8.03,8.082,16.112
3216,8.032,8.094,16.126
3217,8.046,8.1,16.146
3218,8.022,8.078,16.1
3219,8.004,8.074,16.078
3220,7.964,8.058,16.022
3221,7.956,8.072,16.028
3222,7.966,8.09,16.056
3223,7.992,8.088,16.08
3224,7.986,8.086,16.072
3225,7.952,8.106,16.058
3226,7.928,8.12,16.048
3227,7.946,8.096,16.042
3228,7.986,8.098,16.084
3229,7.984,8.138,16.122
3230,8.004,8.146,16.15
3231,7.996,8.156,16.152
3232,8.006,8.174,16.18
3233,7.996,8.15,16.146
3234,7.988,8.136,16.124
3235,7.998,8.152,16.15
3236,8.006,8.136,16.142
3237,8.004,8.154,16.158
3238,8.018,8.166,16.184
3239,8.002,8.158,16.16
3240,7.998,8.124,16.122
3241,8.018,8.114,16.132
3242,7.996,8.102,16.098
3243,8.032,8.13,16.162
3244,7.998,8.11,16.108
3245,8.022,8.132,16.154
3246,8.026,8.124,16.15
3247,8.036,8.096,16.132
3248,8.042,8.102,16.144
3249,8.046,8.114,16.16
3250,8.026,8.102,16.128
3251,8.026,8.116,16.142
3252,8.012,8.136,16.148
3253,7.998,8.126,16.124
3254,7.998,8.12,16.118
3255,8.002,8.108,16.11
3256,7.98,8.12,16.1
3257,7.94,8.1,16.04
3258,7.936,8.118,16.054
3259,7.96,8.116,16.076
3260,7.95,8.12,16.07
3261,7.964,8.142,16.106
3262,7.986,8.158,16.144
3263,7.986,8.188,16.174
3264,7.972,8.172,16.144
3265,7.978,8.176,16.154
3266,7.96,8.166,16.126
3267,7.956,8.138,16.094
3268,7.958,8.154,16.112
3269,7.964,8.158,16.122
3270,7.99,8.202,16.192
3271,8.022,8.188,16.21
3272,8.02,8.178,16.198
3273,7.982,8.182,16.164
3274,8.018,8.18,16.198
3275,7.994,8.19,16.184
3276,7.998,8.152,16.15
3277,8.016,8.116,16.132
3278,8.046,8.12,16.166
3279,8.056,8.118,16.174
3280,8.06,8.116,16.176
3281,8.08,8.094,16.174
3282,8.098,8.096,16.194
3283,8.08,8.118,16.198
3284,8.05,8.076,16.126
3285,8.048,8.058,16.106
3286,8.074,8.074,16.148
3287,8.056,8.084,16.14
3288,8.044,8.076,16.12
3289,8.008,8.088,16.096
3290,7.986,8.098,16.084
3291,8.002,8.102,16.104
3292,7.986,8.076,16.062
3293,8.008,8.092,16.1
3294,8.006,8.068,16.074
3295,7.996,8.048,16.044
3296,8.002,8.054,16.056
3297,7.99,8.046,16.036
3298,7.968,8.046,16.014
3299,7.976,7.998,15.974
3300,7.976,8.032,16.008
3301,7.966,8.04,16.006
3302,7.97,8.022,15.992
3303,7.99,8.028,16.018
3304,8.008,8.012,16.02
3305,8.012,8.014,16.026
3306,8.014,8.024,16.038
3307,8.008,8.02,16.028
3308,8.01,8.026,16.036
3309,7.98,8.048,16.028
3310,7.97,8.04,16.01
3311,7.972,8.03,16.002
3312,7.956,8.032,15.988
3313,7.968,8.072,16.04
3314,7.994,8.062,16.056
3315,8.014,8.072,16.086
3316,7.982,8.052,16.034
3317,7.96,8.048,16.008
3318,7.952,8.052,16.004
3319,7.942,8.078,16.02
3320,7.942,8.046,15.988
3321,7.904,8.068,15.972
3322,7.89,8.078,15.968
3323,7.918,8.068,15.986
3324,7.904,8.084,15.988
3325,7.878,8.058,15.936
3326,7.88,8.046,15.926
3327,7.842,8.024,15.866
3328,7.846,8.044,15.89
3329,7.846,8.038,15.884
3330,7.85,8.026,15.876
3331,7.874,8.008,15.882
3332,7.864,8.018,15.882
3333,7.87,8.034,15.904
3334,7.904,8.032,15.936
3335,7.902,8.006,15.908
3336,7.922,8.006,15.928
3337,7.882,8.018,15.9
3338,7.858,8.03,15.888
3339,7.882,8.062,15.944
3340,7.902,8.072,15.974
3341,7.912,8.072,15.984
3342,7.884,8.082,15.966
3343,7.902,8.094,15.996
3344,7.908,8.108,16.016
3345,7.892,8.118,16.01
3346,7.88,8.116,15.996
3347,7.876,8.13,16.006
3348,7.884,8.11,15.994
3349,7.908,8.098,16.006
3350,7.91,8.106,16.016
3351,7.908,8.106,16.014
3352,7.906,8.12,16.026
3353,7.9,8.12,16.02
3354,7.868,8.124,15.992
3355,7.886,8.13,16.016
3356,7.866,8.146,16.012
3357,7.896,8.14,16.036
3358,7.912,8.136,16.048
3359,7.924,8.112,16.036
3360,7.92,8.1,16.02
3361,7.924,8.122,16.046
3362,7.926,8.136,16.062
3363,7.948,8.126,16.074
3364,7.93,8.112,16.042
3365,7.906,8.122,16.028
3366,7.888,8.13,16.018
3367,7.886,8.106,15.992
3368,7.87,8.078,15.948
3369,7.864,8.104,15.968
3370,7.85,8.102,15.952
3371,7.84,8.104,15.944
3372,7.848,8.098,15.946
3373,7.814,8.108,15.922
3374,7.818,8.086,15.904
3375,7.804,8.062,15.866
3376,7.8,8.09,15.89
3377,7.796,8.06,15.856
3378,7.778,8.032,15.81
3379,7.8,8.028,15.828
3380,7.798,8.026,15.824
3381,7.8,8.03,15.83
3382,7.78,8.014,15.794
3383,7.78,8.02,15.8
3384,7.798,8.018,15.816
3385,7.794,8.012,15.806
3386,7.788,8.012,15.8
3387,7.798,8.04,15.838
3388,7.8,8.042,15.842
3389,7.8,8.02,15.82
3390,7.768,8.004,15.772
3391,7.732,7.984,15.716
3392,7.752,7.97,15.722
3393,7.762,7.984,15.746
3394,7.784,8.022,15.806
3395,7.776,8.052,15.828
3396,7.756,8.08,15.836
3397,7.758,8.094,15.852
3398,7.772,8.098,15.87
3399,7.764,8.124,15.888
3400,7.774,8.114,15.888
3401,7.756,8.092,15.848
3402,7.774,8.086,15.86
3403,7.766,8.102,15.868
3404,7.798,8.098,15.896
3405,7.786,8.086,15.872
3406,7.792,8.072,15.864
3407,7.838,8.058,15.896
3408,7.85,8.042,15.892
3409,7.826,8.028,15.854
3410,7.846,8.016,15.862
3411,7.84,8.046,15.886
3412,7.834,8.044,15.878
3413,7.822,8.034,15.856
3414,7.816,8.034,15.85
3415,7.836,8.048,15.884
3416,7.854,8.066,15.92
3417,7.866,8.062,15.928
3418,7.858,8.084,15.942
3419,7.854,8.064,15.918
3420,7.85,8.08,15.93
3421,7.874,8.092,15.966
3422,7.852,8.088,15.94
3423,7.888,8.076,15.964
3424,7.876,8.048,15.924
3425,7.89,8.054,15.944
3426,7.912,8.042,15.954
3427,7.906,8.028,15.934
3428,7.942,8.0,15.942
3429,7.952,8.016,15.968
3430,7.938,8.014,15.952
3431,7.928,8.016,15.944
3432,7.9,8.006,15.906
3433,7.912,7.99,15.902
3434,7.954,7.998,15.952
3435,7.958,7.976,15.934
3436,7.938,7.986,15.924
3437,7.942,7.996,15.938
3438,7.944,7.968,15.912
3439,7.948,7.976,15.924
3440,7.954,7.974,15.928
3441,7.96,7.944,15.904
3442,7.968,7.956,15.924
3443,7.982,7.954,15.936
3444,7.976,7.97,15.946
3445,7.96,7.91,15.87
3446,7.968,7.938,15.906
3447,7.954,7.902,15.856
3448,7.948,7.884,15.832
3449,7.952,7.872,15.824
3450,7.948,7.87,15.818
3451,7.968,7.868,15.836
3452,7.968,7.882,15.85
3453,7.94,7.862,15.802
3454,7.908,7.886,15.794
3455,7.932,7.88,15.812
3456,7.934,7.858,15.792
3457,7.912,7.882,15.794
3458,7.922,7.9,15.822
3459,7.91,7.922,15.832
3460,7.886,7.932,15.818
3461,7.87,7.926,15.796
3462,7.864,7.912,15.776
3463,7.85,7.922,15.772
3464,7.84,7.922,15.762
3465,7.834,7.926,15.76
3466,7.812,7.91,15.722
3467,7.838,7.888,15.726
3468,7.854,7.894,15.748
3469,7.866,7.922,15.788
3470,7.86,7.942,15.802
3471,7.856,7.948,15.804
3472,7.842,7.916,15.758
3473,7.852,7.902,15.754
3474,7.828,7.908,15.736
3475,7.856,7.9,15.756
3476,7.88,7.928,15.808
3477,7.86,7.942,15.802
3478,7.854,7.94,15.794
3479,7.834,7.938,15.772
3480,7.85,7.912,15.762
3481,7.882,7.888,15.77
3482,7.89,7.888,15.778
3483,7.902,7.904,15.806
3484,7.918,7.888,15.806
3485,7.91,7.886,15.796
3486,7.95,7.88,15.83
3487,7.946,7.852,15.798
3488,7.952,7.856,15.808
3489,7.946,7.844,15.79
3490,7.966,7.838,15.804
3491,7.966,7.824,15.79
3492,7.968,7.816,15.784
3493,7.968,7.846,15.814
3494,7.98,7.832,15.812
3495,7.956,7.85,15.806
3496,7.912,7.884,15.796
3497,7.93,7.892,15.822
3498,7.962,7.878,15.84
3499,7.974,7.888,15.862
3500,7.978,7.92,15.898
3501,8.006,7.942,15.948
3502,8.01,7.924,15.934
3503,8.004,7.952,15.956
3504,8.01,7.906,15.916
3505,8.0,7.91,15.91
3506,7.996,7.928,15.924
3507,7.954,7.922,15.876
3508,7.966,7.906,15.872
3509,7.984,7.922,15.906
3510,7.988,7.884,15.872
3511,7.964,7.862,15.826
3512,7.968,7.882,15.85
3513,7.98,7.882,15.862
3514,7.982,7.892,15.874
3515,7.984,7.902,15.886
3516,7.988,7.946,15.934
3517,8.018,7.942,15.96
3518,8.02,7.92,15.94
3519,8.028,7.934,15.962
3520,7.996,7.918,15.914
3521,8.034,7.908,15.942
3522,8.022,7.92,15.942
3523,8.03,7.918,15.948
3524,8.002,7.9,15.902
3525,8.018,7.936,15.954
3526,8.012,7.948,15.96
3527,8.0,7.934,15.934
3528,7.978,7.948,15.926
3529,7.978,7.96,15.938
3530,8.002,7.988,15.99
3531,8.002,7.948,15.95
3532,7.99,7.966,15.956
3533,7.994,7.966,15.96
3534,8.002,7.978,15.98
3535,7.998,7.982,15.98
3536,7.96,7.956,15.916
3537,7.974,7.976,15.95
3538,7.956,7.972,15.928
3539,7.982,7.948,15.93
3540,8.022,7.962,15.984
3541,8.026,7.942,15.968
3542,7.992,7.938,15.93
3543,7.994,7.994,15.988
3544,7.992,7.98,15.972
3545,7.968,8.002,15.97
3546,7.944,7.974,15.918
3547,7.936,7.966,15.902
3548,7.908,7.962,15.87
3549,7.91,7.958,15.868
3550,7.928,7.968,15.896
3551,7.94,7.96,15.9
3552,7.932,7.99,15.922
3553,7.958,7.996,15.954
3554,7.936,7.988,15.924
3555,7.922,7.998,15.92
3556,7.934,8.036,15.97
3557,7.938,8.014,15.952
3558,7.95,8.028,15.978
3559,7.944,8.034,15.978
3560,7.96,8.018,15.978
3561,7.966,8.006,15.972
3562,7.978,7.976,15.954
3563,7.992,7.962,15.954
3564,7.988,7.96,15.948
3565,7.992,7.972,15.964
3566,7.966,7.976,15.942
3567,7.93,7.976,15.906
3568,7.922,7.984,15.906
3569,7.928,7.992,15.92
3570,7.944,8.004,15.948
3571,7.91,8.016,15.926
3572,7.936,8.012,15.948
3573,7.952,8.032,15.984
3574,7.91,8.064,15.974
3575,7.892,8.048,15.94
3576,7.886,8.036,15.922
3577,7.874,8.026,15.9
3578,7.904,7.998,15.902
3579,7.896,8.0,15.896
3580,7.91,7.99,15.9
3581,7.928,7.982,15.91
3582,7.948,7.966,15.914
3583,7.942,7.95,15.892
3584,7.964,7.958,15.922
3585,7.98,7.97,15.95
3586,7.956,7.982,15.938
3587,7.946,7.976,15.922
3588,7.952,7.988,15.94
3589,7.94,7.96,15.9
3590,7.94,7.976,15.916
3591,7.932,7.988,15.92
3592,7.922,7.99,15.912
3593,7.906,7.972,15.878
3594,7.862,7.94,15.802
3595,7.822,7.924,15.746
3596,7.854,7.914,15.768
3597,7.876,7.926,15.802
3598,7.902,7.926,15.828
3599,7.894,7.936,15.83
3600,7.904,7.944,15.848
3601,7.884,7.958,15.842
3602,7.92,7.956,15.876
3603,7.888,7.962,15.85
3604,7.904,7.974,15.878
3605,7.896,7.996,15.892
3606,7.918,7.996,15.914
3607,7.89,8.03,15.92
3608,7.9,8.018,15.918
3609,7.904,8.004,15.908
3610,7.922,7.966,15.888
3611,7.94,7.98,15.92
3612,7.954,7.99,15.944
3613,7.978,8.008,15.986
3614,7.994,8.02,16.014
3615,8.008,8.016,16.024
3616,8.006,7.998,16.004
3617,7.986,8.022,16.008
3618,7.998,8.056,16.054
3619,7.996,8.086,16.082
3620,8.004,8.098,16.102
3621,8.026,8.112,16.138
3622,8.014,8.116,16.13
3623,8.012,8.094,16.106
3624,7.982,8.086,16.068
3625,7.98,8.072,16.052
3626,7.984,8.09,16.074
3627,8.01,8.086,16.096
3628,8.01,8.034,16.044
3629,8.01,8.032,16.042
3630,7.996,8.028,16.024
3631,7.964,8.054,16.018
3632,7.968,8.018,15.986
3633,7.988,8.03,16.018
3634,7.982,8.014,15.996
3635,8.014,8.014,16.028
3636,8.002,8.01,16.012
3637,7.982,8.026,16.008
3638,7.976,8.012,15.988
3639,7.996,7.996,15.992
3640,7.99,8.022,16.012
3641,7.996,8.0,15.996
3642,7.992,8.0,15.992
3643,8.012,8.008,16.02
3644,8.008,8.028,16.036
3645,7.982,8.036,16.018
3646,7.994,8.028,16.022
3647,7.996,8.034,16.03
3648,7.988,8.052,16.04
3649,7.99,8.054,16.044
3650,7.984,8.074,16.058
3651,8.012,8.088,16.1
3652,8.02,8.072,16.092
3653,8.026,8.032,16.058
3654,8.018,8.03,16.048
3655,8.024,8.01,16.034
3656,7.994,8.008,16.002
3657,7.986,8.002,15.988
3658,7.998,7.984,15.982
3659,7.976,7.986,15.962
3660,7.996,8.034,16.03
3661,7.988,8.02,16.008
3662,7.982,8.038,16.02
3663,7.982,8.002,15.984
3664,7.966,8.024,15.99
3665,7.974,8.054,16.028
3666,7.962,8.022,15.984
3667,7.948,8.014,15.962
3668,7.946,8.002,15.948
3669,7.936,8.01,15.946
3670,7.936,8.028,15.964
3671,7.934,8.012,15.946
3672,7.936,8.0,15.936
3673,7.93,8.026,15.956
3674,7.926,8.024,15.95
3675,7.912,8.066,15.978
3676,7.91,8.072,15.982
3677,7.91,8.108,16.018
3678,7.924,8.126,16.05
3679,7.934,8.14,16.074
3680,7.934,8.146,16.08
3681,7.954,8.14,16.094
3682,7.948,8.104,16.052
3683,7.966,8.074,16.04
3684,7.98,8.078,16.058
3685,8.0,8.068,16.068
3686,7.972,8.062,16.034
3687,7.944,8.038,15.982
3688,7.948,8.042,15.99
3689,7.934,8.052,15.986
3690,7.944,8.056,16.0
3691,7.968,8.026,15.994
3692,7.974,8.004,15.978
3693,7.962,8.018,15.98
3694,7.954,8.008,15.962
3695,7.948,7.984,15.932
3696,7.952,8.036,15.988
3697,7.956,8.036,15.992
3698,7.964,8.042,16.006
3699,7.968,8.014,15.982
3700,7.97,8.006,15.976
3701,7.926,7.996,15.922
3702,7.934,7.96,15.894
3703,7.91,7.96,15.87
3704,7.92,7.962,15.882
3705,7.936,7.966,15.902
3706,7.942,7.98,15.922
3707,7.944,7.962,15.906
3708,7.964,7.954,15.918
3709,7.946,7.938,15.884
3710,7.96,7.942,15.902
3711,7.974,7.952,15.926
3712,8.018,7.988,16.006
3713,8.034,7.986,16.02
3714,8.016,8.01,16.026
3715,7.99,8.01,16.0
3716,7.98,8.016,15.996
3717,7.958,8.014,15.972
3718,7.982,8.004,15.986
3719,8.01,8.03,16.04
3720,7.97,8.04,16.01
3721,7.96,8.05,16.01
3722,7.932,8.018,15.95
3723,7.968,8.032,16.0
3724,7.954,8.024,15.978
3725,7.95,8.024,15.974
3726,7.952,8.026,15.978
3727,7.936,8.058,15.994
3728,7.922,8.062,15.984
3729,7.956,8.048,16.004
3730,7.938,8.034,15.972
3731,7.944,8.06,16.004
3732,7.94,8.056,15.996
3733,7.95,8.05,16.0
3734,7.966,8.03,15.996
3735,7.968,8.032,16.0
3736,7.99,8.028,16.018
3737,8.016,8.03,16.046
3738,8.01,8.02,16.03
3739,8.024,8.024,16.048
3740,8.004,8.044,16.048
3741,7.986,8.024,16.01
3742,7.964,8.016,15.98
3743,7.962,8.006,15.968
3744,7.966,8.036,16.002
3745,7.95,8.054,16.004
3746,7.926,8.042,15.968
3747,7.942,8.048,15.99
3748,7.95,8.022,15.972
3749,7.932,8.042,15.974
3750,7.928,8.024,15.952
3751,7.938,8.004,15.942
3752,7.956,8.006,15.962
3753,7.95,8.02,15.97
3754,7.96,8.032,15.992
3755,7.96,8.014,15.974
3756,7.952,7.988,15.94
3757,7.912,8.014,15.926
3758,7.91,8.022,15.932
3759,7.9,8.036,15.936
3760,7.93,8.058,15.988
3761,7.934,8.048,15.982
3762,7.942,8.08,16.022
3763,7.958,8.072,16.03
3764,7.974,8.046,16.02
3765,7.976,8.032,16.008
3766,7.97,8.076,16.046
3767,8.004,8.098,16.102
3768,8.02,8.102,16.122
3769,8.062,8.114,16.176
3770,8.086,8.094,16.18
3771,8.064,8.044,16.108
3772,8.064,8.024,16.088
3773,8.078,8.012,16.09
3774,8.06,8.014,16.074
3775,8.05,8.002,16.052
3776,7.998,7.994,15.992
3777,8.018,7.976,15.994
3778,8.0,8.0,16.0
3779,8.006,7.982,15.988
3780,7.99,8.004,15.994
3781,7.988,8.026,16.014
3782,7.996,8.02,16.016
3783,7.996,8.038,16.034
3784,8.028,8.046,16.074
3785,8.018,8.072,16.09
3786,8.026,8.066,16.092
3787,8.032,8.026,16.058
3788,8.054,8.036,16.09
3789,8.07,8.018,16.088
